pagination,pagination-href,body,Stars
"90","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","I bought this cellphone on wendsday afternoon's and it was there at my currier on Thursday, the seller was fast and everything i ordered was there , i was scared for the low ratings and review it has but thanks God i took the risk, the cellphone is amazing is cheap and gives you all the experience of a expensive cellphone i am enjoying it a lot!!","5.0 out of 5 stars"
"73","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","Its amazing, It exceeds my expectations.","4.0 out of 5 stars"
"67","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&sortBy=recent","This is not the grand prime. Look it up on Google first before you buy.","1.0 out of 5 stars"
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","My galaxy S II bit the dust last week after four great years. This phone is excellent for those who want a new device with out taking out a small loan. Fast and stunning, I don't  see why everyone doesn't get ""budget"" phones. My only issue? There's  a good size scratch in the upper, right corner of the screen!! I peeled back the protective sticker that's on when you first that the phone out of the box and there it was. Not worth a return but still annoying.","4.0 out of 5 stars"
"91","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","EXCELLENT samsung phone. the best. 5 inch size is great ... not fit nicely into the pockets. It is very fast. cameras are the best ... as well as the speed of the processor. the OS is android 4.4.4 kit kat. Dual Card is ... both micro sim.","5.0 out of 5 stars"
"20","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","I really love it","5.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","So far I love this my phone. I was able to set it up very easy. It works very good and fast. I added my apps. I have TWC and Netflix and you can see the movies super awesome. The picture quality is excellent and the sound great. Sound quality for talking is excellent also. This is my first smartphone so I have to play with a little more to see what else I can do on here.","5.0 out of 5 stars"
"82","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","The phone often black out especially when it becomes heated. The touch screen often sticks.  The size of screen is good but having to turn it off and then on to get it to light up and function is a bit tiresome.","2.0 out of 5 stars"
"81","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&sortBy=recent","really nice","5.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","Is a good phone end easy handling I give it 5 starts","5.0 out of 5 stars"
"74","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","The phone was ok, but the headphones doesnt work and i choose it gold (no white)","1.0 out of 5 stars"
"29","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&sortBy=recent","Very Good phone.","5.0 out of 5 stars"
"4","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&sortBy=recent","Ordered the Galaxy grand prime dual sims phone and was very pleased","5.0 out of 5 stars"
"36","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","Better than expected","5.0 out of 5 stars"
"60","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&sortBy=recent","It's a great phone with fun apps.","5.0 out of 5 stars"
"28","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","It's a great phone happy I bought it","5.0 out of 5 stars"
"58","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","new in box as advertised and works great. it is a dual sim card cell if that is something your looking for, Have gotten several complements and inquires as to the price and where I purchased this cell. Loving it...","5.0 out of 5 stars"
"59","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","This phone is the worst phone on earth! poor picture quality ,very slow.. it stopped working after 2months of purchase I tried getting it fixed at Samsung repair center they  were not able to fix it because it was a refurbished phone mixed with different parts I ordered a new phone I got a used phone. please don't buy this phone.","1.0 out of 5 stars"
"56","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&sortBy=recent","The phone is slow compared to my Lumia 920 and does not like to multitask even though it has a faster processor.
The phone looks cool and works well untill you start challenging it. Then it is at best OK.
I have gone back to using my Windows phone. This was my first foray into the Android world.","2.0 out of 5 stars"
"70","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&sortBy=recent","The phone is good. It works with US based phone companies, mine is T-Mobile and it works just fine with the T-mobile sim. It comes with EU charger and adapter for US wall plugs which I thought was interesting. However my only disappointment would have to be is that it is slow and it lags horribly. Some apps take time to load up or some pages on the browser take a really long time to load. It's a little disappointing considering it is a Samsung phone, albeit lower end, but still I have had phones that are cheaper in price and work better.","3.0 out of 5 stars"
"23","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&sortBy=recent","It's really a great phone and the shipping was also great ... I love it!!","4.0 out of 5 stars"
"80","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","Good buy...great price","5.0 out of 5 stars"
"39","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","Excellent Budget Phone. I was shocked and amazed that the phone shipped with android 5.1.1 Lollipop. The phone works well with T-Mobile HSPA+ network.","5.0 out of 5 stars"
"14","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&sortBy=recent","After only 2 month my phone is not working. I would like to know what happened?? And it says that I can't return it.","1.0 out of 5 stars"
"60","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&sortBy=recent","This phone sucks. Freezes up a lot and won't load web pages. I regret buying it.","1.0 out of 5 stars"
"42","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","I would have given more stars if this phone had a call block feature.","3.0 out of 5 stars"
"25","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&sortBy=recent","Get this now 😁😉😍😍 this is the best phone ever I even dropped it and it still works perfect with no cracks","5.0 out of 5 stars"
"7","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","Flimsy cheap build. Otherwise works fine.","3.0 out of 5 stars"
"5","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","Good phone for the price.","5.0 out of 5 stars"
"73","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","Excellent.","5.0 out of 5 stars"
"89","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&sortBy=recent","Not comint","3.0 out of 5 stars"
"36","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","Awesome Phone for that price.","4.0 out of 5 stars"
"9","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","The phone work fine, but I bought as Unlocked phone and the phone is locked.","1.0 out of 5 stars"
"60","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&sortBy=recent","Love my. Phonr","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","Very good","4.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","I bought 3 of this phone From Amazon. The last one is little different and having android latest version. It's made specifically I think. Features are different than other grand prime . Awesome. U can go for it.","5.0 out of 5 stars"
"15","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","I got this phone for my brother but it has defects.No sound at all and the screen protecter has ripples on it.I don't recommend to get this.","1.0 out of 5 stars"
"34","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&sortBy=recent","It is vary nice !!!","5.0 out of 5 stars"
"5","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","Good phone","4.0 out of 5 stars"
"64","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","Only the camera had a little bit problem.","4.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","This was a gift and the receiver likes it very much!","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","A low priced smartphone met every expectation I wanted. I love it. I would recommend it to a friend.","5.0 out of 5 stars"
"11","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","Bought as a gift for my boyfriend. He loves it!","5.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","Nice but a little lady","4.0 out of 5 stars"
"27","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","Purchase for use in Jamaica, I love it!","5.0 out of 5 stars"
"49","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&sortBy=recent","Love the phone. Using it in Trinidad in the Caribbean. The only thing is that it freezes up fairly often.
What would be the cause of this?","4.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","Love it","5.0 out of 5 stars"
"59","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","The phone works great I love it the first day I got it.","4.0 out of 5 stars"
"76","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","Excelente","5.0 out of 5 stars"
"43","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","Gr8 phone","5.0 out of 5 stars"
"62","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&sortBy=recent","good for now","5.0 out of 5 stars"
