pagination,pagination-href,body,Stars
"40","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","If you are trying to decide between iPhone 6 and 6S, then this is the review for you. iPhone 6s is definitely a better build quality than 6. I've had the 6 for a couple of months and the screen started to peel off from the housing. When I press near the edges of the screen it squeaks and you can see the glass screen sinking down. I googled it and it looks like I'm not the only one. I don't known if it's because I kept it in my pocket or is it just poor quality of manufacturing. It's not the 6 plus and it didn't bend. I upgraded to 6s and whoa, what a difference. The 6s feels so much more solid. It's heavier and it feels thicker. As far as performance, I can't tell the difference. The battery life however on 6S is the same as on the 6, if not worse. Do yourself a favor and skip the iPhone 6. It's a fragile piece of crap.","3.0 out of 5 stars"
"126","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&pageNumber=126&sortBy=recent","Excelent phone i bought as gift for my sister and she loves it. Im from Venezuela and the siller is excelent work perfectly for Movistar and is unlocked highly recomend it","5.0 out of 5 stars"
"2","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","The phone seems to work okay so far. But it was a little disappointing that the scratches on the back of body were a lot. Infact there was a ding in the body which is pretty unusual to be considered as ""normal wear and tear"". Adding the photo to showcase the actual phone","2.0 out of 5 stars"
"81","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&sortBy=recent","Everything turned out well.. Excelent!!","5.0 out of 5 stars"
"93","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Excellent iPhone, good specifications.","5.0 out of 5 stars"
"10","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","Excelente","5.0 out of 5 stars"
"95","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&sortBy=recent","Excellent","5.0 out of 5 stars"
"104","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&sortBy=recent","I don't like a size actually iPhone 6 have big size what the hell is this even its not working without sim card I paid 820 $its not working wanted return but how???","1.0 out of 5 stars"
"122","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&sortBy=recent","Love the larger screen","5.0 out of 5 stars"
"35","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&sortBy=recent","Perfect condition, and I can put any service on it. Definitely would recommend!","5.0 out of 5 stars"
"77","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","Great deal !!! Works great!!!","5.0 out of 5 stars"
"16","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","great phone over all","5.0 out of 5 stars"
"89","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&sortBy=recent","this is the iphone of the future, a very cool, very light, very thin","5.0 out of 5 stars"
"28","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","Belinda42

 The iphone 6 is a long lasting, good quality, and durable phone. The phone comes in many varietys of colors, and the Apple company is frequently ugrading the style of the phone.

Concerns:
One of my concerns with the iphone itself is that it is very skinny and can cause the iphone to crack easily if not taken care of properly. If I were you, I would buy a Lifeproof case to prevent the phone from cracking. If the phone cracks, I would bring it to a company so the crack doesn’t grow bigger and ruin your phone entirely. This product is like an ipad but you can text and call on it.
Positives:
The iphone is an apropriate size that can fit in your hand, and it also has a large screen. The camera on the phone can take good quality pictures and videos, leaving you with a fantastic picture. Also the iphone has an excellent battery life, and it can last up to one to two days without needing to be charged. I can use my phone often throughout the day lasting me all day. I prefer people who are older than 10 should have an iphone.
 The iphone 6 is a great phone. I use this product everyday with no problems. It is a high qualitly phone with many beautys that makes my life a lot easier. If I were you, I would go buy the iphone 6 asap.","4.0 out of 5 stars"
"90","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","Excellent","5.0 out of 5 stars"
"108","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&sortBy=recent","I have had so many problems with this phone that I felt obligated to write a review. I don't know what exactly happened here with apple but this product just has problems. Before anyone starts accusing me of being an Android fan  I want to say that I actually really like iphone over android, I have had both in the past and I prefer iOS when it works properly.

So here is my user experience with this phone, I received this phone a couple months ago, and when I initially got it it worked great, everything was smooth, calls were coming through fine, I liked the design of the phone, I thought it was perfect. About 2 weeks after I received the phone, there was a new iOS update that came out, so I went ahead and downloaded the new update. That is the point that all my problems started. After the update there were two main problems, one was that text messages would never come through for many of my contacts, I just never received them, they said they sent them and I actually looked at the other persons phone and I never got what was sent to me. The other problem that I had was continuously getting dropped and failed calls, I would make 3-4 calls to a person before I finally got it to ring, and even than it would sometimes connect with a lot of static.

I worked extensively with my phone carrier, I called 7-8 times and performed all the same troubleshooting with every technician I spoke with, each call was around 2 hours, some were more, so I probably spent close to 20 hours troubleshooting these issues, I was able to get the phone to operate better by disabling iMessage which helped my texts and than by disabling voice over LTE and just having it be for data. This and I had to reset network settings on my phone, reset the settings and content a couple times, I also had several things that my phone carrier did for me, including registering me to their network again. After all of this was said and done, I greatly reduced the amount of dropped, and failed phone calls and I also received all text messages coming to my phone from that point on. My phone carrier told me I should go to the store and get a new phone, but I didn't because most of the problems were gone and it seemed to be working the way it should

Ok, so issue resolved right? Well, yes with that device, what happened was I had to get a new iPhone, so my iPhone was sitting in a case, and it really wasn't even in my pocket or anything, one day the colors on the bottom right of my screen got dimmer for some reason. So I brought it up to my phone carrier and they looked at it, and they checked for water damage and this and that and said that the phone looks physically fine, and that I would need to go to an apple store and get it replaced. I went to the Apple store and worked with technicians there, they also confirmed what my phone provider said, and were going to replace the screen only, but after looking at my phone they said the button on the side was a little stiff so they said it would be best to replace the phone entirely, well because I was already there and had all those issues in the past I thought my phone just might not have been made correctly and that I have a bad phone so I agreed and got the phone replaced with a brand new one.

I don't know what exactly happened or what they did, the phone was trying to get all of the apps downloaded again that I had on my last phone, it was downloading and installing them for literally 2 days which I thought was really weird. The new phone seemed much better in regards to calls that I was having problems with, but the phone would not open a lot of apps, it would start opening and freeze, than sometimes the screen would turn black and pressing the power button or the home screen would not illuminate your phone. Also holding the power button down when it did this did not do anything to the phone. I figured out a way around it by pressing the power and the home at the same time I think it restarts it and it goes through the loading process. However, sometimes the wifi would also disconnect, than I would go in and try to reconnect, but I wouldn't be able to turn the wifi on through the settings.

So I have had this iPhone 6 since late November, it is now the End of Febuary, Febuary 28th to be precise. That is a good 3 months to try out the phone, and it works and stuff, and I am able to use it, but there are all kinds of glitches that I mentioned above now, related to the screen going out and wifi not connecting and apps not loading or freezing the phone. The problems are not consistant either, so when the phone works it's great, but I've had two of them now, and in both cases I've had different intermittent problems and bugs come up in the last 3 months. Since I waited for a while to make a review I feel that I can really assess the phone.

Most of the people on here give this phone a 5 star rating, blindly rating it. This is not a 5 star phone. I had a iPhone 3GS in the past that I had no problems with at all, than I got an HTC one which I had no real problems with it, but as the device got old the hardware started going so it needed to be replaced and I got this phone now. I think iOS is a much better user interface than Android, but since iOS 8 has come out it is far more buggy than android. The androids may not be as user friendly and might be slightly more complicated to use, and may not get some of the apps or there may be delays or whatever, but the androids worked, the phones stayed on and you could make phone calls and get texts. So my opinion is that Apple really rushed this phone, they did not put in the time or quality that they are known for

Right now my phone seems to be working ok I guess, but the reason I am giving it a one star is because:

1. Quality: The amount of bugs and glitches in this device is not acceptable, the iphone 6 and iphone 6 plus are the most expensive phones on the market right now, customers are paying this amount because they are expecting a higher quality product and are willing to pay for it. When the phone has so many problems with it that it's useless at times, and having problems even after you get a new device that says to me that the devices are not made well.

2. Price: This is one of the most expensive phones on the market and Apple is overcharging for this phone, I felt that I had to get a 64GB phone because it's 2015, 16 GB would fill up immediately when you consider how large the apps are nowadays or how big the pictures are as well.

3. Hardware: As mentioned above, the entry point on this phone is 16GB, I don't think that is acceptable for a premium phone at this point in time. Further, there are real problems when it comes to multitasking because of the lack of memory, this phone comes with only 1GB of RAM, this was fine in the last generation but considering that they're supposed to be competing against Samsung when you compare other premium phones from competitors it's really unacceptable. The S5 by Samsung I would consider it to be the regular iPhone 6's main competitor, it has 2GB of RAM but has been on the market for much longer than the iPhone 6. The Samsung Note 4 is the iPhone 6 plus's main competitor, it came out roughly around the same time the iPhone 6 plus came out, but it has 3 GB of RAM vs 1 GB of RAM, anyone that multitasks or accesses heavily intensive applications is going to notice choppiness especially with future releases of their operating system like iOS 9 and 10 whenever they come out. Considering that an extra gig of RAM would have cost the company at most an extra dollar per model and you are paying hundreds of dollars to begin with this is not ok. Also when you go to the store and you want a 64 GB storage card it doesn't cost hundreds of dollars, so the difference in price between the 16 and 64 GB version should not be $100

4. Customer Service - As I mentioned I have been having a lot of problems with my phone, and I tried getting a new phone through my cellphone provider. If you have similar problems with any other phone by any other brand they will replace your cellphone while it's under warranty right there at the providers store, this is not the case with Apple products though, when an Apple product breaks the company forces the consumer to go to their nearest Apple store and get it addressed there. This is a big inconvenience, because over the life of your phone you may need to get things fixed multiple times, some people live really far away from Apple stores and can't be without their phones so shipping isn't really an option. I don't think a company can act this way to their customers and this in my opinion even though I know it's minor compared to the other things I've mentioned is kinda a big deal for me, I had to drive around town, wait in line at their store, wait at a genius desk or whatever for close to an hour to speak to someone, and than had to go back and do it all over again, I resent the Apple store, because there are not that many and everyone that has an iPhone that needs something fixed is there from every carrier, so it's not like you're in and out of there.

There are a couple of good features on this phone that I will mention, one is the design, it is really nice and sleek, and an elegant look to it, but appearance doesn't mean hardly anything to me after the first 5 minutes especially when the phone doesn't function properly. The second really cool feature is the camera, I read some people that bash this phone and they start talking about the camera and say it's no good, these people do not understand how optics work, the lense is spectacular quality for a phone, you have a f2.2 aperature (the lower the number the more light comes in) this is really unheard of in mobile devices, the people giving bad reviews on the camera compare megapixels, what they don't understand is megapixels hardly mean anything, once you reach 5 megapixels your eyes really can't see more pixels in a photo, so it has plenty, but the image quality and the camera on this phone are really top notch.

With all the being said, if my phone(s) that I got worked and I had no problems with it, I would have rated this phone a 4, because I do value quality, but would deduct a little for price, and the RAM issue because I don't think a premium phone should only have 1GB of ram and find that insulting to the customer, but my phone did have problems and continues to have problems, with the price tag being as high as it is and what people are expecting this phone is a complete let down and disappointment, it's very frustrating to deal with these issues and bugs, and the company needs to release products not on some kind of yearly schedule so it can announce it at a keynote presentation but rather when the product is ready for the market. I want a quality item not something that breaks and has issues with it, otherwise I would have bought a free phone which I would expect to have some problems and be fine with it. The fact that this item has so many problems and is really promoted by every carrier as the best product that they carry is absurd.","1.0 out of 5 stars"
"41","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","Excelent!","5.0 out of 5 stars"
"15","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","Everything perfect :)","5.0 out of 5 stars"
